"Date","Price","Open","High","Low","Vol.","Change %"
"31-05-2017","1,766.33","1,708.50","1,774.00","1,708.50","419.00K","3.13%"
"30-05-2017","1,712.72","1,719.85","1,725.00","1,689.15","493.31K","0.21%"
"29-05-2017","1,709.20","1,704.20","1,730.00","1,685.75","392.34K","0.07%"
"26-05-2017","1,707.92","1,757.00","1,772.50","1,701.10","886.10K","-2.90%"
"25-05-2017","1,758.90","1,785.00","1,785.00","1,725.60","338.88K","-0.44%"
"24-05-2017","1,766.65","1,802.50","1,807.92","1,735.95","199.37K","-1.69%"
"23-05-2017","1,797.10","1,827.50","1,841.95","1,790.03","265.43K","-1.08%"
"22-05-2017","1,816.72","1,810.95","1,848.50","1,801.60","212.64K","1.42%"
"19-05-2017","1,791.35","1,799.92","1,835.00","1,781.50","287.47K","0.77%"
"18-05-2017","1,777.72","1,842.80","1,842.80","1,773.05","142.01K","-3.11%"
"17-05-2017","1,834.80","1,876.00","1,876.85","1,830.00","135.12K","-2.22%"
"16-05-2017","1,876.42","1,870.78","1,887.00","1,853.50","219.25K","0.30%"
"15-05-2017","1,870.78","1,852.00","1,899.75","1,840.03","236.79K","1.01%"
"12-05-2017","1,852.12","1,852.50","1,867.50","1,830.90","124.62K","-0.11%"
"11-05-2017","1,854.17","1,845.00","1,872.00","1,842.60","326.90K","-0.08%"
"10-05-2017","1,855.65","1,793.50","1,860.90","1,793.50","669.36K","3.29%"
"09-05-2017","1,796.47","1,767.00","1,801.97","1,759.53","188.86K","1.41%"
"08-05-2017","1,771.47","1,770.97","1,781.97","1,757.03","72.91K","0.39%"
"05-05-2017","1,764.67","1,796.05","1,799.80","1,758.22","96.25K","-1.75%"
"04-05-2017","1,796.05","1,787.47","1,810.00","1,782.67","239.36K","0.32%"
"03-05-2017","1,790.25","1,790.08","1,815.00","1,756.65","214.20K","0.18%"
"02-05-2017","1,786.97","1,805.00","1,822.20","1,777.83","187.46K","-1.40%"
"28-04-2017","1,812.28","1,777.53","1,819.50","1,774.12","329.72K","1.95%"
"27-04-2017","1,777.53","1,775.00","1,804.50","1,723.40","352.27K","0.05%"
"26-04-2017","1,776.70","1,745.00","1,799.00","1,730.00","625.87K","2.18%"
"25-04-2017","1,738.72","1,699.00","1,744.50","1,693.67","274.92K","2.64%"
"24-04-2017","1,694.08","1,680.00","1,697.90","1,680.00","80.63K","0.34%"
"21-04-2017","1,688.28","1,691.05","1,703.83","1,684.00","167.55K","-0.08%"
"20-04-2017","1,689.67","1,718.45","1,720.00","1,684.10","134.52K","-1.51%"
"19-04-2017","1,715.62","1,682.53","1,723.72","1,669.60","185.99K","1.86%"
"18-04-2017","1,684.25","1,685.33","1,708.03","1,676.90","226.60K","-0.50%"
"17-04-2017","1,692.65","1,701.72","1,702.90","1,686.28","91.10K","-0.54%"
"13-04-2017","1,701.90","1,725.00","1,726.30","1,695.50","122.00K","-1.31%"
"12-04-2017","1,724.50","1,690.00","1,730.05","1,688.90","334.88K","1.36%"
"11-04-2017","1,701.40","1,709.85","1,726.88","1,691.10","187.74K","-0.41%"
"10-04-2017","1,708.42","1,677.50","1,712.50","1,675.00","136.54K","1.77%"
"07-04-2017","1,678.72","1,675.00","1,688.65","1,670.00","103.41K","0.01%"
"06-04-2017","1,678.58","1,687.95","1,697.22","1,673.72","226.51K","-0.56%"
"05-04-2017","1,687.95","1,698.50","1,700.78","1,675.00","391.35K","-0.47%"
"03-04-2017","1,695.85","1,688.50","1,711.05","1,636.40","188.62K","0.52%"
"31-03-2017","1,687.00","1,690.00","1,716.47","1,665.53","396.95K","-0.62%"
"30-03-2017","1,697.58","1,691.00","1,711.25","1,690.30","1.96M","0.11%"
