"Date","Price","Open","High","Low","Vol.","Change %"
"11-03-2020","64.60","66.70","66.73","63.37","30.38M","-2.52%"
"09-03-2020","66.27","68.20","70.17","65.33","49.52M","-1.38%"
"06-03-2020","67.20","67.87","67.87","66.20","37.03M","-3.82%"
"05-03-2020","69.87","71.70","72.27","69.63","15.25M","-1.69%"
"04-03-2020","71.07","71.20","72.50","70.50","20.42M","-0.04%"
"03-03-2020","71.10","70.33","71.87","69.53","19.91M","2.60%"
"02-03-2020","69.30","72.30","75.27","68.73","21.87M","-1.70%"
"28-02-2020","70.50","69.20","71.60","67.27","36.33M","0.10%"
"27-02-2020","70.43","72.23","72.23","70.00","26.49M","-2.49%"
"26-02-2020","72.23","73.47","74.20","72.00","17.22M","-1.90%"
"25-02-2020","73.63","74.60","75.30","73.40","16.82M","-0.09%"
"24-02-2020","73.70","75.20","75.40","73.43","11.89M","-1.56%"
"20-02-2020","74.87","75.70","76.30","74.67","16.44M","-1.66%"
"19-02-2020","76.13","75.87","76.33","75.10","12.03M","1.37%"
"18-02-2020","75.10","74.60","76.73","73.63","21.78M","0.76%"
"17-02-2020","74.53","76.67","76.87","74.17","14.51M","-2.87%"
"14-02-2020","76.73","76.47","77.13","75.80","17.71M","0.30%"
"13-02-2020","76.50","76.63","77.17","76.17","13.54M","-0.30%"
"12-02-2020","76.73","77.37","77.97","76.43","17.92M","-0.83%"
"11-02-2020","77.37","77.33","78.27","77.13","15.50M","0.22%"
"10-02-2020","77.20","78.27","78.90","76.83","20.66M","-1.44%"
"07-02-2020","78.33","77.80","78.50","76.67","16.26M","0.38%"
"06-02-2020","78.03","77.00","78.33","76.93","19.62M","2.04%"
"05-02-2020","76.47","76.57","77.23","75.93","23.62M","0.79%"
"04-02-2020","75.87","73.33","76.13","73.00","31.53M","5.33%"
"03-02-2020","72.03","73.37","74.93","71.70","37.61M","-0.79%"
"01-02-2020","72.60","75.57","76.47","72.10","28.93M","-4.01%"
"31-01-2020","75.63","79.03","79.03","75.07","55.11M","-3.16%"
"30-01-2020","78.10","79.93","79.97","77.47","42.01M","-0.98%"
